id,label,tweet
10679,1,great  country: #australia and #israel : #australian #opkillingbayÃ£Â€Â€#thecove  #shabbatshalomÃ—Â§Ã—Â§Ã£Â€Â€@user  
10694,1,thought factory: left-right polarisation! #trump #uselections2016 #leadership #politics  #brexit #blm &gt;15 
10730,1,"@user content: #abuse, #pedophilia, #stalking, #harassment, #gaslighting, #ableism, , #threats, #suicide, #nsfw, #self harmÃ¢Â€Â¦"
10732,1,what's humiliating is that our great country will have an ignorant tacky lying president #notmypresident#theresistaÃ¢Â€Â¦ 
10735,1,thought factory: left-right polarisation! #trump #uselections2016 #leadership #politics  #brexit #blm ~11 
10736,1,this is what trumpÃ¢Â€Â™s ny campaign chair had to say about the sitting president of the united states and the first laÃ¢Â€Â¦ 
10737,1,@user #drsuess #moonman  #offensive #kkk #funny #comedy #lol #edgy #dankmemes #memes (vine by 9/11 did bush) 
10746,1,@user #feminismiscancer #feminismisterrorism #feminismmuktbharat why  #malevote is ignored  @user
10756,1,@user barack #obama gets real about the  he #faced in office  via @user
10763,1,most likely the us is deploying bc we're  and interfering with the #genocide within #africa stop killing eacÃ¢Â€Â¦ 
10769,1,are Ã¢Â€Â¦ #hispanic &amp; feel like the  are stomping on you? listen  #retweet #boricuaÃ¢Â€Â¦ 
10786,1,plz sign  #japan  #bullying #tweet4taiji 
10798,1,@user is #trump what the lds church stands for? who knew?  #adultery #misogyny #bigotry  #incest #pedophilia #raÃ¢Â€Â¦
10805,1,i'm trying so hard to make your handwritten indirect pretty and you tweet shit like this. shut up 
10834,1,.@user .@user #maga .@user  silence is approval.  we always knew what  pigs youÃ¢Â€Â¦ 
10850,1,@user #feminismiscancer #feminismisterrorism #feminismmuktbharat why  #malevote is ignored  @user
10853,1,@user #allahsoil not all muslims hate america.  Ã¢Â€Â¦   #emiratis #2016in4words #Ã™ÂŠÃ™ÂˆÃ™Â…_Ã˜Â§Ã™Â„Ã˜Â¬Ã™Â…Ã˜Â¹Ã™Â‡Ã¢Â€Â¦ 
10856,1,you might be a libtard if... #libtard  #sjw #liberal #politics 
10899,1,are you #black &amp; feel like Ã¢Â€Â¦ are stomping on you? listen  #retweet #tampa #miamiÃ¢Â€Â¦ 
10929,1,"i say it was just as good as #thekingsspeech, but it won't win an oscar  "
10939,1,@user this is what #shitler is referring to when he ignorantly shouts #maga &amp; his racist sheep sta bleating  
10946,1,@user  here's @user being a racist troll. would love for you to spread the word
10968,1,megaupload porn link  porn video 
10992,1,@user @user @user @user so yes..u think brown skinned people can't think for themselves eh 
11039,1,@user @user @user @user @user @user @user no u don't. did u not single out a race ? 
11094,1,@user #allahsoil to say that all muslims hate america is to suggest theyÃ¢Â€Â™re all the same.    #emiratÃ¢Â€Â¦
11116,1,@user indianapolis colts black cheerleader hugs boy who used  slur. so. much. class 
11119,1,@user @user @user @user @user @user easy.  you're a  and a #bigot
11143,1,@user #trump ally carl paladino said first lady should go live in a cave with a gorilla   prick
11162,1,"@user nazis continue to target jews, businesses in #whitefish  #jewish #christians  #montana #naÃ¢Â€Â¦"
11173,1,"@user @user your  ignorance, #whiteprivilege and #whitefragility is egregious. don't dare speak 4 'rest of #canada'."
11194,1,@user someone should feed you grenades you stupid fuck   shit
11214,1,@user you might be a libtard if... #libtard  #sjw #liberal #politics 
11221,1,"#sikh #temple vandalised in in #calgary, #wso condemns  act  "
11244,1,are you #black &amp; feel like the  are Ã¢Â€Â¦on you? listen  #retweet #tampa #miami #newyorkÃ¢Â€Â¦ 
11246,1,says #fatty. dumb #black people think they can smell !  lol 
11254,1,"white  ""social justice warriors"" _ getting it wrong, again.  via @user #voterid #maga #p2 #rnc #dnc #vote"
11264,1,"and don't forget, that per megyn kelly of #fauxnews, jesus &amp; santa are also white. #religion    "
11267,1,@user this white crowd turned its back on an all-black basketball team at a high school game. #trump  
11272,1,"y'all,  is global. we just may have to lose before folks understand."
11282,1,"dear #leftistlunatics, change a few words and tell me how your aicle isn't ? you people are sick. "
11289,1,surprise! adam saleh is a  ! (@user ) 
11295,1, porn video smoking porn fetish
11304,1,@user @user @user @user says a president elect that calls americans enemies  #hateful #ignorant
11309,1,you might be a libtard if... #libtard  #sjw #liberal #politics 
11321,1,@user the white flight of derek black  #kkk #trump  #change
11332,1,"@user outraged by the emoji update. how dare they have a fat woman and not a fat man, are they saying only women can get fat? Ã°ÂŸÂ¤Â°Ã°ÂŸÂÂ¼#sÃ¢Â€Â¦"
11341,1,@user   the waiter was black himself.for fuck sakes!stop looking for fucking  under every rock.Ã¢Â€Â¦
11342,1,@user no joking matter! officers fired for joke about target practice in #black neighborhoods  via @user
11346,1,@user dear @user   please give us a multi-racial &amp; objective list to prove you are not  in your selectionÃ¢Â€Â¦ 
11356,1,@user @user hitler called... 
11364,1,dull british . 
11376,1,reagan convinced ksa to flood the market and drive oil prices to historic lows.  Ã¢Â€Â¦ #allahsoil  #teambts  #cnn
11394,1,and you will hear kurds are free and equal citizens. like state's mouthpiece 'journo' @user claimed.Ã¢Â€Â¦ 
11409,1,stop bullying. stop racism. everyone can stand up to it and say it's wrong and treat everyone with respect. #everydayheroes  #bully
11423,1,@user im so #done with @user #delta #airlines and their  #rude #disrespectful #comments &amp; #actions #neverdelta
11424,1,"@user sick of liberals thinking it's ok to dictate where they think israeli jews should be allowed to live, including in isrÃ¢Â€Â¦"
11427,1,@user #allahsoil no one should be denied civil rights because of their religion.    #emiratis #2016iÃ¢Â€Â¦
11433,1,#hamzayusuf apologists be like ... #ris  #jetlagged @ doubletree by hilton londonÃ¢Â€Â¦ 
11439,1,"@user many toy adves are  and show 'narrow and limiting' #genderstereotypes, study warns  via @user"
11444,1,@user #netanyahuspeech stirs anti-jewish hate &amp;  on twitter from progressives 
11459,1,@user @user @user because many of us find obama's policies repugnant does not make us  you're liberal racÃ¢Â€Â¦
11470,1,"what over-rode journalists' integrity was greed and ambition, along with a total absence of courage. "
11479,1,crazed woman 'launched sick attack on muslim cab driver over Ã‚Â£7 fare' | #islamaphobia   
11516,1,the latest the indigenous and remote daily!  thanks to @user @user @user #justjustice 
11521,1,"@user 8 presidents, same policy on israeli settlements but only obama is slammed as a treacherous anti-semite. Ã¢Â€Â¦ "
11578,1,we need more aicles like this from @user on positive narratives against . @user @user  
11596,1,"@user is restricted duty like a straght jacket and padded room? if not, we should look into that.#blacklivesmatterÃ¢Â€Â¦ "
11605,1,"#sikh #temple vandalised in in #calgary, #wso condemns  act   "
11612,1,trump ally wishes mad cow disease death for obama #unfittobeinpublicoffice #ugly #reprehensible   
11619,1,no immigration for 50 years? white nationalist leader unloads 5 of his most horrifying hopes for america  
11622,1,@user will the alt-right promote a new kind of  genetics?  mt @user  
11638,1,washington post editorial: calling racism by its name - salt lake tribune   
11642,1,"@user woh reading. ""here's how joseph boyden reinforced systemic oppression of first nations""    viÃ¢Â€Â¦"
11674,1,@user @user you're a .  disgusting.
11694,1,"@user #supermariorun is ? please stop this ""offended culture"" madness! #firstworldproblems "
11698,1,"i agree, but hard to believe he does, given his strident opposition to ordination of women. #womensordinationÃ¢Â€Â¦ "
11720,1,"@user @user you forgot #democrate, because vetting people from terrorist #countries is .dumb "
11722,1,"Ã¢Â€Âœwe the peopleÃ¢Â€Â originally meant Ã¢Â€Âœwe the white, landholding males.Ã¢Â€Â      Ã¢Â€Â¦ #2016in4wordsÃ¢Â€Â¦ "
11723,1,"sadly, those you call your enemies are the majority of americans.  #fascist #putinspuppet "
11752,1,the ironies inherent in my experiences living &amp; working in #qatar. #discrimination  
11761,1,"@user @user - please stop calling yourself ""canada's iconic dept store."" nothing ""iconic"" about suppoing Ã¢Â€Â¦ "
11792,1,smoke out the old year and new year at the same time! marijuana unleashed at ibooks.   
11793,1,small brains...just close eyes...vote for #lunatics @user @user @user #kkk #breitba #altrightÃ¢Â€Â¦ 
11802,1,@user can everyone please pound on @user for this  #misogynist comment on #merrychristmas about a great lawÃ¢Â€Â¦ 
11805,1,"how about a qualifications trc, professor bozzoli?   #highereducation #southafrica"
11831,1,sea shepherd suppoers are racist!   #antiracism #seashepherd 
11833,1,black judge quietly removed from #philandocastile shooting trial with little explanation  #newswithed 
11853,1,"@user no, we're not "
11855,1,president jimmy caer leaving his religion due to  
11870,1,christmas eve? what about christmas adam? this is  towards men Ã°ÂŸÂ˜Â¤Ã°ÂŸÂ˜Â¤ down with feminism
11885,1,nothing would be more dangerous than to give #putinschoice the impression we accept  #stopracism #boycott?Ã¢Â€Â¦ 
11944,1,@user you might be a libtard if... #libtard  #sjw #liberal #politics 
11986,1,"#waitingf  #wildest #cutest creature on the eah, #takuyakimura w/ girls in #highfashion #brandÃ¢Â€Â¦ "
12002,1,"@user #bookreview lovecraft country  4 stars  as #horror appropriate, also funny #mattruffÃ¢Â€Â¦ "
12008,1,"""green book"" ""sundown towns"", #route66 guide a reminder of  that faced travellers under #us #segregation  "
12047,1,@user @user @user @user thats . r u racist?
12054,1,a&amp;e scraps controversial #kkk series  #tv #cable #disney #boycott 
12057,1,@user 10 hours of walking in #nyc as a woman    #newyork #women #men #bigots
12065,1,@user racist  austin police ofc cameron staff #cameronstaff #camstaff #officerstaff   #acab #cowardcopsÃ¢Â€Â¦ 
12068,1,far right in #georgia showing euro values of . 
12111,1,@user @user @user because i've been paying attention for the past year/8 years. he's a Ã¢Â€Â¦ 
12113,1,empress regnant a distant prospect for japan despite gender equality law  #feminism  #equality #asia #news
12130,1,ark man discoved racist graffiti on his car after a quick errand  #hoodiesup  #blm  
12134,1,.@user @user @user @user &lt;--- no more feeding at the public trough piggy. #michelleobamaÃ¢Â€Â¦ 
12149,1,alt-right and euro-conservatism  #trump 
12150,1,more #marxist evil jew #propoganda! why is it jew controlled media has never and never will cite any non white grouÃ¢Â€Â¦ 
12176,1,"@user that isn't what you said when you tweeted about the #nazi's over #hatred,  &amp; #bigotry "
12190,1,"@user not surprised how ""news"" outlets call opposition to @user race-mix ad . they hate racism, though. i embracÃ¢Â€Â¦"
12196,1,@user @user @user @user over the past 8 yrs #despite #demagoguery #obstruction #fearÃ¢Â€Â¦ 
12206,1,@user you're such a hatred person @user a #narcissistic &amp;  is who you are! @user 
12207,1,not even trumpÃ¢Â€Â™s transition team wants to deal with carl #paladinoÃ¢Â€Â™s  comments about the obamas - vanity fair 
12214,1,"*free sticker - ""stop sexism""*   #stopsexism  #womensrights #women #christmas #trumpÃ¢Â€Â¦ "
12231,1,@user what2inlieuof #narcissimÃ¢Â€Â“#misogynyÃ¢Â€Â“? #tolerance #kindness #peace stop w/#hate. look inside you are #love!Ã¢Â€Â¦ 
12239,1,@user re: your message of  #hate - god loves #all people.  is not just about color - it's about hate &amp; you preach hate!
12255,1,"everything wrong with #america is embodied by @user : , #misogyny and a hostility to #science #blacksagainsttrump #trump"
12301,1,black trump suppoer smacks down cnn repoer for race baiting  #trump 
12306,1,@user i agree. 
12307,1,carl paladino needs to lose his school board seat. what a disgusting  #pig
12316,1,@user @user oh just fuuuuuuuuuuuuck right off 
12337,1,"@user care about #cjreform? follow me: i cover #deathpenalty, #juvenilejustice, #bailreform, #prosecutorialmisconduct, Ã¢Â€Â¦"
12344,1,thought factory: left-right polarisation! #trump #uselections2016 #leadership #politics  #brexit #blm +5 
12348,1,are you #black &amp; feel like the  are stomping Ã¢Â€Â¦ you? listen  #retweet #tampa #miamiÃ¢Â€Â¦ 
12362,1,thought factory: left-right polarisation! #trump #uselections2016 #leadership #politics  #brexit #blm ~6 
12366,1,why are white people #expats when the rest of us are #immigrants?   #classism #imperialsm
12382,1,you might be a libtard if... #libtard  #sjw #liberal #politics 
12407,1,#newyear! new #prez. new #destruction. new #commercials. new !new order! new tweets. new #poopin. new kids on the block. new #america
12408,1,@user stay the course! #losers never win  dinosaurs #thefuture belongs to us #nofear we will not go back! #inferioritycomplex
12471,1," beyond #fabulous #smug,  #elitists get #annihilated by #voter id myth #video #trump #maga"
